Organization Name,Organization Name URL,Categories,Headquarters Location,Headquarters Regions,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Funding Status,Top 5 Investors,Number of Investors
Lightning Bitcoin,https://www.crunchbase.com/organization/lightning-bitcoin,"Bitcoin, Blockchain",,,,,,,2017-11-01,1000000,USD,1000000,Initial Coin Offering,1000000,USD,1000000,,Node Capital,1
The TIC Company,https://www.crunchbase.com/organization/the-tic-company,"Compliance, Financial Services, Outsourcing, Service Industry","Auckland, Auckland, New Zealand","Asia-Pacific (APAC), Australasia",2017-07-03,day,,,2018-01-01,760000,NZD,538535,Pre-Seed,760000,NZD,538535,Seed,,
Coindust,https://www.crunchbase.com/organization/coindust,"Blockchain, FinTech, Internet","Chennai, Tamil Nadu, India",Asia-Pacific (APAC),2017-05-13,day,,,2017-12-09,150000,USD,150000,Seed,150000,USD,150000,Seed,,
Fuss Development,https://www.crunchbase.com/organization/fuss-development,"Cyber Security, Information Technology","Logroño, La Rioja, Spain",European Union (EU),2014-01-01,year,,,2017-10-18,200000,EUR,235891,Seed,200000,EUR,235891,Seed,Ricari,1
Holker IT,https://www.crunchbase.com/organization/holker-it,"Cyber Security, Information Technology, VoIP","Burnley, Lancashire, United Kingdom",European Union (EU),2009-01-01,year,,,2017-10-13,125000,GBP,166075,Debt Financing,,,,,Lancashire Rosebud Finance,1
Mesier,https://www.crunchbase.com/organization/mesier,"Information Technology, Security","Oslo, Oslo, Norway","Nordic Countries, Scandinavia",2017-05-05,day,,,2017-12-10,500000,USD,500000,Seed,500000,USD,500000,Seed,MP Pensjon,1
Blockstein,https://www.crunchbase.com/organization/blockstein,"Blockchain, Social Entrepreneurship","New Delhi, Delhi, India",Asia-Pacific (APAC),2017-06-01,day,,,2017-09-07,400000,USD,400000,Seed,400000,USD,400000,Seed,,
Smex,https://www.crunchbase.com/organization/smex-ab24,"Banking, Blockchain, Cryptocurrency, Finance, Financial Exchanges, Financial Services, FinTech, Marketplace, Payments","Carouge, Geneve, Switzerland",,2017-07-03,day,,,2017-07-06,100000,CHF,104127,Undisclosed,100000,CHF,104127,,,
Gamer Ammo,https://www.crunchbase.com/organization/gamer-ammo,"Blockchain, Gaming, Software","Battle Creek, Michigan, United States","Great Lakes, Midwestern US",2017-10-31,day,,,2017-11-04,27500,USD,27500,Seed,27500,USD,27500,Seed,Swan's Egg,1
ERA,https://www.crunchbase.com/organization/era-8180,"Apps, Blockchain, Cryptocurrency, Information Technology, Payments","Mumbai, Maharashtra, India",Asia-Pacific (APAC),2017-11-11,day,,,2017-11-27,38500,USD,38500,Seed,38500,USD,38500,Seed,Venture Catalysts,1
Zeppelin Solutions,https://www.crunchbase.com/organization/zeppelin-solutions,"Blockchain, Cyber Security, Software","Walnut, California, United States","Greater Los Angeles Area, West Coast, Western US",,,,,2017-12-01,,,,Venture - Series Unknown,,,,,"BlueYard Capital, Fabric Ventures, Quasar Builders, Starlight Ventures, True Ventures",5
Micromoney International,https://www.crunchbase.com/organization/micromoney-empire,"Bitcoin, Credit Bureau, Financial Services, Identity Management, Lending","Mahé, Beau Vallon, Seychelles",,2015-08-28,day,,,2017-10-18,5000000,USD,5000000,Initial Coin Offering,5000000,USD,5000000,,"Anton Dzyatkovskiy, Grand Corporation Osaka, Nagata Tetsuji, Oknha Sorn Sokna",4
YIX Software Solutions (YSS),https://www.crunchbase.com/organization/yix-software,"Blockchain, Enterprise Software, Internet, IT Infrastructure","George Town, Midland, Cayman Islands",,2016-01-01,year,,,2017-12-05,5500000,USD,5500000,Corporate Round,5500000,USD,5500000,,,
Shopin,https://www.crunchbase.com/organization/shopin,"Analytics, Bitcoin, Cryptocurrency, E-Commerce, Marketing, Retail, Retail Technology","Brooklyn, New York, United States","Greater New York Area, East Coast, Northeastern US",2017-09-01,day,,,2018-01-01,,,,Seed,,,,Seed,QVentures,1
Nuggets,https://www.crunchbase.com/organization/nuggets,"Blockchain, E-Commerce, Internet, Payments, Security","London, England, United Kingdom",European Union (EU),2016-10-05,day,,,2017-12-01,,,,Non-equity Assistance,,,,,Momentum London,1
HOOPOUN,https://www.crunchbase.com/organization/hoopoun,"Apps, Artificial Intelligence, Blockchain, Information Technology, Internet, Mobile, Mobile Payments, Software","New Delhi, Delhi, India",Asia-Pacific (APAC),2017-09-04,day,,,2017-12-24,50000,USD,50000,Seed,50000,USD,50000,Seed,,
Sphre,https://www.crunchbase.com/organization/sphre,"Blockchain, Information Technology, Internet","Gibraltar, Gibraltar, Gibraltar",,2015-01-01,year,,,2017-07-11,5000000,USD,5000000,Initial Coin Offering,5000000,USD,5000000,,,
Entersekt,https://www.crunchbase.com/organization/entersekt,"Apps, Finance, FinTech, Mobile, Mobile Payments, Security, Software","Stellenbosch, NA - South Africa, South Africa",,2008-01-01,year,,,2017-08-31,,,,Series C,,,,Late Stage Venture,"Endeavor Catalyst, RMI",2
Keyo,https://www.crunchbase.com/organization/keyo,"Financial Services, Information Technology, Security, Ticketing","Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",2015-01-01,year,,,2017-11-20,,,,Seed,,,,Seed,gener8tor,1
Semperis,https://www.crunchbase.com/organization/semperis,"Cyber Security, Identity Management, Information Technology","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2013-04-15,day,,,2017-08-14,,,,Series A,,,,Early Stage Venture,"Maverick Ventures Israel, Microsoft Accelerator, Microsoft ScaleUp Tel Aviv, Mindset Ventures, World Trade Ventures (WTV)",9
SingularityNET,https://www.crunchbase.com/organization/singularitynet,"Artificial Intelligence, Blockchain, Computer, Information Technology, Software","Amsterdam, Noord-Holland, The Netherlands",European Union (EU),2017-01-01,year,,,2017-12-19,,,,Initial Coin Offering,,,,,"Connect Capital, Kosmos Capital, Zeroth.AI",3
Cointime,https://www.crunchbase.com/organization/cointime,"Blockchain, Cryptocurrency","Taiwan, Jiangsu, China",Asia-Pacific (APAC),,,,,2017-11-01,1000000,USD,1000000,Initial Coin Offering,1000000,USD,1000000,,,
LimpidArmor,https://www.crunchbase.com/organization/limpidarmor,"Automotive, Military, Security","Kyiv, Kyyiv, Ukraine",,2016-01-01,year,,,2017-10-01,200000,USD,200000,Seed,200000,USD,200000,Seed,Startup.Network,1
Perseus,https://www.crunchbase.com/organization/perseus-5e69,"Commercial Insurance, Cyber Security, E-Learning, InsurTech, IT Management, Network Security, Privacy, Security, Small and Medium Businesses, Training","Berlin, Berlin, Germany",European Union (EU),2017-01-01,year,,,2017-09-04,,,,Seed,,,,Seed,finleap,1
Coldlar,https://www.crunchbase.com/organization/coldlar,"Blockchain, FinTech, Information Technology","Beijing, Beijing, China",Asia-Pacific (APAC),,,,,2017-12-14,10000000,USD,10000000,Series A,10000000,USD,10000000,Early Stage Venture,China Capital Financial Service Chamber of Commerce,1
CyStellar,https://www.crunchbase.com/organization/cystellar,"Agriculture, AgTech, Big Data, Blockchain, Information Technology, Insurance, InsurTech, Machine Learning, SaaS","London, England, United Kingdom",European Union (EU),2017-01-01,year,,,2017-12-17,,,,Seed,,,,Seed,"ESA Business Applications, Seraphim Capital, Startupbootcamp InsurTech London",3
EverSource Wealth Advisors,https://www.crunchbase.com/organization/eversource-wealth-advisors,"Compliance, Financial Services, Information Technology, Wealth Management","Birmingham, Alabama, United States",Southern US,,,,,2017-08-30,2400000,USD,2400000,Seed,2400000,USD,2400000,Seed,,
READ,https://www.crunchbase.com/organization/read-dcaf,"Blockchain, Digital Marketing, Information Technology",,,,,,,2017-11-01,1000000,USD,1000000,Initial Coin Offering,1000000,USD,1000000,,Node Capital,1
Vincoin Cash,https://www.crunchbase.com/organization/vincoin-cash,"Blockchain, Cryptocurrency","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2017-11-01,day,,,2017-12-01,50000,USD,50000,Pre-Seed,50000,USD,50000,Seed,Andrey Bugaevski,1
HiredBlock,https://www.crunchbase.com/organization/hiredblock,"Blockchain, E-Learning, Internet, Recruiting","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2017-05-02,day,,,2017-11-06,110000,USD,110000,Seed,110000,USD,110000,Seed,,
Bochen,https://www.crunchbase.com/organization/bochen,"Blockchain, Finance, FinTech","Beijing, Beijing, China",Asia-Pacific (APAC),,,,,2017-11-01,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,Node Capital,1
BCX,https://www.crunchbase.com/organization/bcx,"Bitcoin, Blockchain, Internet of Things","Tokyo, Tokyo, Japan",Asia-Pacific (APAC),,,,,2017-12-24,1000000,USD,1000000,Initial Coin Offering,1000000,USD,1000000,,,
Threat9,https://www.crunchbase.com/organization/threat9,"Computer, Network Security","Brooklyn, New York, United States","Greater New York Area, East Coast, Northeastern US",2016-01-01,year,,,2017-09-11,15000,GBP,19753,Seed,15000,GBP,19753,Seed,CyLon,1
Cygnetise,https://www.crunchbase.com/organization/cygnetise,"Blockchain, Financial Services, Information Services, Information Technology","London, England, United Kingdom",European Union (EU),2016-01-01,year,,,2017-10-30,1000000,GBP,1321356,Seed,1000000,GBP,1321356,Seed,Calibrate Management,1
Zaggle Prepaid Ocean Services,https://www.crunchbase.com/organization/zaggle-prepaid-ocean-services,"Blockchain, Gift Card, Payments, Restaurants","Mumbai, Maharashtra, India",Asia-Pacific (APAC),2011-01-01,year,,,2017-11-01,,,,Venture - Series Unknown,,,,,VenturEast,1
SimplyVital Health,https://www.crunchbase.com/organization/simplyvital-health,"Artificial Intelligence, Blockchain, Enterprise Software, Health Care, Machine Learning, Medical, Personal Health","Brighton, Massachusetts, United States","Greater Boston Area, East Coast, New England",2017-02-01,month,,,2017-09-01,,,,Seed,,,,Seed,"Anorak Ventures, Boost VC, James Sowers, Med-Metrix, Microventures",7
EP Wealth Advisors,https://www.crunchbase.com/organization/ep-wealth-advisors,"Asset Management, Financial Services, Property Management, Real Estate, Security","Torrance, California, United States","Greater Los Angeles Area, West Coast, Western US",2004-01-01,year,,,2017-07-10,,,,Private Equity,,,,Private Equity,Wealth Partners Capital Group,1
LIQUID,https://www.crunchbase.com/organization/liquid-6e5a,Cryptocurrency,,,,,,,2017-08-12,,,,Venture - Series Unknown,,,,,BlockVC,1
Nano4U,https://www.crunchbase.com/organization/nano4u,"Nanotechnology, Security, Supply Chain Management","Sarnen, Obwalden, Switzerland",,,,,,2017-12-01,50000,EUR,59464,Grant,,,,,EASME - EU Executive Agency for SMEs,1
ICON,https://www.crunchbase.com/organization/icon-19ec,"Blockchain, Computer, Finance, Software","Zug, Zug, Switzerland",,2016-01-01,year,,,2017-09-20,,,,Seed,,,,Seed,"8 Decimal Capital, Connect Capital, Hashed, Kenetic, Limitless Crypto Investments",6
Loom Network,https://www.crunchbase.com/organization/loom-network,"Ethereum, PaaS, Software","Seoul, Seoul-t'ukpyolsi, South Korea",Asia-Pacific (APAC),2017-10-01,day,,,2018-01-01,,,,Seed,,,,Seed,"MW Partners, Nirvana Capital, Techstars, Techstars New York City Accelerator",4
CoinCircle,https://www.crunchbase.com/organization/coincircle,"Bitcoin, Blockchain, Cryptocurrency, Ethereum, Internet","Santa Monica, California, United States","Greater Los Angeles Area, West Coast, Western US",,,,,2017-12-03,,,,Initial Coin Offering,,,,,,
Pinn,https://www.crunchbase.com/organization/debitforward,"Artificial Intelligence, Computer, Cyber Security, Identity Management, Software","Redwood City, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2015-07-01,day,,,2017-10-31,,,,Seed,,,,Seed,"BootstrapLabs, Green Egg Ventures, NewDo Venture, Pen King, Story Ventures",6
Fluidity,https://www.crunchbase.com/organization/fluidity,"Blockchain, Financial Services, FinTech, Information Technology, Internet, Software","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2017-01-01,year,,,2017-09-01,,,,Seed,,,,Seed,"Andrew Masanto, Bill Tai, Brock Pierce, Justin Waldron, Mike Novogratz",8
Cryptowerk,https://www.crunchbase.com/organization/cryptowerk,"B2B, Blockchain, Enterprise Software, SaaS, Software","San Mateo, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2016-01-01,year,,,2017-10-31,,,,Seed,,,,Seed,"FastVentures, Innogy Innovation Hub",2
UNICORN.NG,https://www.crunchbase.com/organization/unicorn-ng,"Blockchain, Cryptocurrency, FinTech","Port Harcourt, Rivers, Nigeria",,2017-12-05,day,,,2017-12-05,10000,USD,10000,Undisclosed,10000,USD,10000,,,
iWelcome,https://www.crunchbase.com/organization/iwelcome,"Enterprise Software, Identity Management, Security","Amersfoort, Utrecht, The Netherlands",European Union (EU),2011-02-01,day,,,2017-11-27,,,,Series C,,,,Late Stage Venture,"Capnamic Ventures, Connected Capital, Filsa Capital, Newion Investments, PPM Oost NV",5
ITsMine,https://www.crunchbase.com/organization/itsmine,"Cloud Security, Cyber Security, Enterprise Software, Network Security","Jerusalem, Yerushalayim, Israel",,2017-01-01,year,,,2017-11-01,,,,Grant,,,,,,
NexusTek,https://www.crunchbase.com/organization/nexustek,"Cloud Infrastructure, Cloud Management, CRM, Cyber Security, Enterprise Resource Planning (ERP), Enterprise Software, Information Technology, Technical Support, VoIP","Greenwood Village, Colorado, United States","Greater Denver Area, Western US",1996-01-01,year,2017-12-13,day,2017-12-15,,,,Private Equity,,,,M&A,"ABRY Partners, Lightview Capital (Red Oak Growth Partners)",2
14bis Supply Tracking,https://www.crunchbase.com/organization/safeflights-inc,"Aerospace, FinTech, Information Technology, Logistics, Military, Network Security, PaaS, Risk Management, SaaS, Supply Chain Management","Houston, Texas, United States","Greater Houston Area, Southern US",2017-05-04,day,,,2018-01-01,,,,Seed,,,,Seed,"Techstars, Techstars Autonomous Technology",2
Metascan,https://www.crunchbase.com/organization/metascan,Security,"Moscow, Moscow City, Russian Federation",,2016-01-01,year,,,2017-12-01,2500000,RUB,42452,Seed,2500000,RUB,42452,Seed,Internet Initiatives Development Fund (IIDF),1
Harbor,https://www.crunchbase.com/organization/harbor-pension,"Career Planning, Financial Services, Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-01-01,year,,,2017-07-14,100000,USD,100000,Convertible Note,,,,,"Right Side Capital Management, Techstars, Techstars Chicago (Formerly Excelerate Labs)",3
ID-Pal,https://www.crunchbase.com/organization/id-pal,"Compliance, FinTech, Identity Management, Mobile, Mobile Apps, SaaS","Dublin, Dublin, Ireland",European Union (EU),2016-01-01,year,,,2017-09-01,,,,Venture - Series Unknown,,,,,Fintech71,1
AiX,https://www.crunchbase.com/organization/aix,"Banking, Cryptocurrency, Finance, Financial Exchanges, Financial Services, FinTech, Stock Exchanges, Trading Platform","London, England, United Kingdom",European Union (EU),2017-07-01,month,,,2017-12-19,,,,Seed,,,,Seed,,
Excalibur Associates,https://www.crunchbase.com/organization/excalibur-associates,"Government, Local, Management Consulting, Security, Technical Support","Westminster, Colorado, United States","Greater Denver Area, Western US",,,,,2017-07-31,797468,USD,797468,Seed,797468,USD,797468,Seed,,
CyNation,https://www.crunchbase.com/organization/cynation,"Compliance, Cyber Security, Internet of Things, Risk Management, SaaS","London, England, United Kingdom",European Union (EU),2015-05-15,day,,,2017-12-01,,,,Non-equity Assistance,,,,,Momentum London,1
VerdEnergy,https://www.crunchbase.com/organization/verdenergy,"Biomass Energy, Energy, Network Security","Yorkshire, New York, United States","East Coast, Northeastern US",2015-01-01,year,,,2017-11-16,200000,GBP,263994,Debt Financing,,,,,"Mercia Technologies, Northern Powerhouse Investment Fund",2
Alertot,https://www.crunchbase.com/organization/alertot,"Cyber Security, Penetration Testing","Santiago, Region Metropolitana, Chile",,2017-06-14,day,,,2017-07-03,35000,USD,35000,Seed,35000,USD,35000,Seed,Start-Up Chile,1
Nect,https://www.crunchbase.com/organization/nect-2,Security,"Hamburg, Hamburg, Germany",European Union (EU),2017-04-01,month,,,2017-12-18,,,,Seed,,,,Seed,"DvH Ventures, IFB Innovationsstarter GmbH",2
CyberCore Technologies,https://www.crunchbase.com/organization/cybercore-technologies,"Cyber Security, Enterprise Software, Information Services, Information Technology","Elkridge, Maryland, United States","Greater Baltimore-Maryland Area, East Coast, Southern US",2000-01-01,year,2011-07-21,day,2017-09-27,,,,Private Equity,,,,M&A,Enlightenment Capital,1
Premiere Digital Services,https://www.crunchbase.com/organization/premiere-digital-services,"Cyber Security, Enterprise Software, Film","Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",2008-09-01,day,,,2017-10-23,,,,Private Equity,,,,Private Equity,Clarion Capital Partners,1
CAN,https://www.crunchbase.com/organization/can-5d9b,"Advertising, Blockchain, Delivery",,,,,,,2017-12-21,1000000,USD,1000000,Initial Coin Offering,1000000,USD,1000000,,Node Capital,1
Corlina,https://www.crunchbase.com/organization/corlina,"B2B, Enterprise Software, Industrial Automation, SaaS, Security","Menlo Park, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2017-01-01,year,,,2017-09-07,,,,Undisclosed,,,,,,
Seemore,https://www.crunchbase.com/organization/seemore,"Augmented Reality, Information Technology, Security, Software, Virtual Reality","Wroclaw, Dolnoslaskie, Poland",European Union (EU),2016-01-01,year,,,2017-11-01,50000,EUR,58142,Grant,,,,,EASME - EU Executive Agency for SMEs,1
we.trade,https://www.crunchbase.com/organization/we-trade,"Blockchain, Financial Services, Information Technology","Dublin, Dublin, Ireland",European Union (EU),,,,,2017-12-02,,,,Seed,,,,Seed,Rabo Frontier Ventures,1
Convexum,https://www.crunchbase.com/organization/convexum,"Enterprise, Security","Tel Aviv, Tel Aviv, Israel",,2015-12-01,day,,,2017-08-01,,,,Seed,,,,Seed,"F2 Capital, The Junction",2
Center for Peace and Security Studies,https://www.crunchbase.com/organization/center-for-peace-and-security-studies,"Education, Security, Training","La Jolla, California, United States","Greater San Diego Area, West Coast, Western US",,,,,2017-08-23,3320000,USD,3320000,Grant,,,,,Charles Koch Foundation,1
Seacom,https://www.crunchbase.com/organization/seacom,"Location Based Services, Network Security, Social Network","Ebène, Plaines Wilhems, Mauritius",,2009-06-01,day,,,2017-12-01,,,,Venture - Series Unknown,,,,,Investec Asset Management,1
RIDDLE&CODE - The Blockchain Interface Company,https://www.crunchbase.com/organization/riddle-code,"Bitcoin, Cryptocurrency, Cyber Security, Database, Hardware, Identity Management, Software","Vienna, Wien, Austria",European Union (EU),2015-01-01,day,,,2017-11-02,,,,Series A,,,,Early Stage Venture,,
TradeDuel,https://www.crunchbase.com/organization/tradeduel,"Cryptocurrency, Finance, Mobile, Stock Exchanges, Trading Platform","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2018-01-01,year,,,2017-10-11,,,,Seed,,,,Seed,,
ipushpull,https://www.crunchbase.com/organization/ipushpull,"Analytics, Big Data, Cloud Computing, Cloud Data Services, FinTech, SaaS, Security","London, England, United Kingdom",European Union (EU),2014-01-01,year,,,2017-07-30,,,,Venture - Series Unknown,,,,,Nexus Investment Ventures,1
Notch Technologies,https://www.crunchbase.com/organization/notch-technologies,"Cyber Security, Electronics, Telecommunications","Cambridge, Massachusetts, United States","Greater Boston Area, East Coast, New England",2017-12-01,month,,,2018-01-01,,,,Seed,,,,Seed,"Techstars, Techstars Autonomous Technology",2
Vision CCTV,https://www.crunchbase.com/organization/vision-cctv,"Information Technology, Security","Sheffield, Sheffield, United Kingdom",European Union (EU),,,,,2017-09-13,150000,GBP,198102,Venture - Series Unknown,150000,GBP,198102,,"Mercia Technologies, Northern Powerhouse Investment Fund",2
Refereum,https://www.crunchbase.com/organization/refereum,Cryptocurrency,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",,,,,2017-12-01,,,,Initial Coin Offering,,,,,Kenetic,1
LiqEase,https://www.crunchbase.com/organization/liqease,"Blockchain, Finance, FinTech","Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),2017-08-01,day,,,2017-09-30,,,,Seed,,,,Seed,"ChinaAccelerator, Emurgo, JadeValue, SOSV",4
SnapTrap,https://www.crunchbase.com/organization/snaptrap,"AgTech, Fruit, Security","Melbourne, Victoria, Australia","Asia-Pacific (APAC), Australasia",,,,,2017-07-11,40000,USD,40000,Seed,40000,USD,40000,Seed,sproutx,1
StudentCoin,https://www.crunchbase.com/organization/studentcoin,"Cryptocurrency, Financial Services, Payments","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-08-01,day,,,2017-10-01,15000,USD,15000,Seed,15000,USD,15000,Seed,,
Astra,https://www.crunchbase.com/organization/astra-c747,Cyber Security,"Paris, Ile-de-France, France",European Union (EU),2013-01-01,year,,,2018-01-01,,,,Seed,,,,Seed,"Techstars, Techstars Berlin Accelerator",2
AlfieBTC,https://www.crunchbase.com/organization/alfiebtc,"Bitcoin, Cryptocurrency",,,,,,,2017-09-08,75000,AUD,60451,Grant,,,,,Hot DesQ,1
Transmute,https://www.crunchbase.com/organization/transmute-industries,"Blockchain, Information Services, Information Technology","Austin, Texas, United States",Southern US,2017-03-01,month,,,2018-01-01,,,,Seed,,,,Seed,"Techstars, Techstars Austin Accelerator",2
LegitCar,https://www.crunchbase.com/organization/legitcar,"Automotive, Security, Software","Abuja, Federal Capital Territory, Nigeria",,2016-09-01,day,,,2017-12-01,14000,EUR,16650,Grant,,,,,Tony Elumelu Foundation,1
CoinLoan,https://www.crunchbase.com/organization/coinloan,"Cryptocurrency, Finance, FinTech, Lending","Tallinn, Harjumaa, Estonia",European Union (EU),2017-02-01,day,,,2017-11-12,,,,Initial Coin Offering,,,,,,
Capnovum,https://www.crunchbase.com/organization/capnovum,"Asset Management, Compliance, Financial Services, FinTech","London, England, United Kingdom",European Union (EU),2014-01-01,year,,,2017-12-01,,,,Non-equity Assistance,,,,,Momentum London,1
Intelliment Security,https://www.crunchbase.com/organization/intelliment-security,"Information Technology, Infrastructure, Network Security, Security, Software","London, England, United Kingdom",European Union (EU),2013-01-01,year,,,2017-08-22,,,,Seed,,,,Seed,"Cisco Entrepreneurs in Residence, Crane Venture Partners, Finch Capital, Seedcamp",4
Fr8 Network,https://www.crunchbase.com/organization/fr8-network,"Artificial Intelligence, Blockchain, Energy Efficiency, Logistics","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-05-01,day,,,2017-12-01,,,,Initial Coin Offering,,,,,"Alex Dahan, Julian Sarokin",2
LightSurge Media 光势财经,https://www.crunchbase.com/organization/lightsurge-media-光势财经,"Blockchain, Cryptocurrency, Education, News","Beijing, Beijing, China",Asia-Pacific (APAC),2018-01-01,day,,,2018-01-01,100000,USD,100000,Seed,100000,USD,100000,Seed,,
CyberSwarm,https://www.crunchbase.com/organization/cyberswarm,"Artificial Intelligence, Cyber Security, Hardware","Delaware, Ohio, United States","Great Lakes, Midwestern US",2017-01-01,year,,,2017-09-15,,,,Seed,,,,Seed,Draper Associates,1
MediBloc,https://www.crunchbase.com/organization/medibloc,"Artificial Intelligence, Blockchain, Information Technology, Medical","Gibraltar, Gibraltar, Gibraltar",,2017-01-01,year,,,2017-11-19,,,,Seed,,,,Seed,Hashed,1
AmaZix,https://www.crunchbase.com/organization/amazix,"Cryptocurrency, IT Management, Social Media","Roskilde, Sjelland, Denmark","European Union (EU), Nordic Countries, Scandinavia",,,,,2017-11-02,,,,Corporate Round,,,,,Sharpe Capital,1
Groundhog,https://www.crunchbase.com/organization/groundhog,"Blockchain, E-Commerce Platforms, Ethereum, FinTech, Payments, Software","Halifax, Nova Scotia, Canada",,2018-01-01,year,,,2018-01-01,,,,Seed,,,,Seed,"Techstars, Techstars Anywhere Accelerator",2
Cybertrap,https://www.crunchbase.com/organization/cybertrap,"Information Technology, PC Games, Security","Neustadt, Niederosterreich, Austria",European Union (EU),2015-01-01,year,,,2017-08-10,,,,Seed,,,,Seed,"EIT Digital Accelerator, Swisscom Ventures",2
GuardRails,https://www.crunchbase.com/organization/guardrails,"Cyber Security, Developer Tools, Internet, Productivity Tools, Security","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2017-09-01,day,,,2018-01-01,,,,Seed,,,,Seed,,
Wosai,https://www.crunchbase.com/organization/wosai,"Cryptocurrency, E-Commerce, Mobile Payments","Putuo, Shanghai, China",Asia-Pacific (APAC),2013-01-01,year,,,2017-09-26,,,,Series C,,,,Late Stage Venture,Steamboat Ventures,1
SecureHome,https://www.crunchbase.com/organization/securehome,"Internet of Things, Security","Herndon, Virginia, United States","Washington DC Metro Area, East Coast, Southern US",2017-01-01,year,,,2018-01-01,,,,Seed,,,,Seed,Startupbootcamp,1
RNC Avionics,https://www.crunchbase.com/organization/rnc-avionics,"Aerospace, Intelligent Systems, Security","Lancaster, Lancashire, United Kingdom",European Union (EU),,,,,2017-07-01,50000,EUR,57122,Grant,,,,,EASME - EU Executive Agency for SMEs,1
VivoKey Technologies,https://www.crunchbase.com/organization/vivokey-technologies,"Cyber Security, Identity Management","Seattle, Washington, United States","Greater Seattle Area, West Coast, Western US",2017-12-01,day,,,2017-12-22,,,,Seed,,,,Seed,"RebelBio, SOSV",2
Base58,https://www.crunchbase.com/organization/base58-capital,"Asset Management, Bitcoin, Blockchain, Cryptocurrency, Finance, Financial Services, Hedge Funds","Hünenberg, Zug, Switzerland",,2017-03-27,day,,,2017-10-01,,,,Seed,,,,Seed,Enabling Future,1
The Bounties Network,https://www.crunchbase.com/organization/the-bounties-network,"Blockchain, Cryptocurrency, Ethereum, Freelance, Marketplace","Brooklyn, New York, United States","Greater New York Area, East Coast, Northeastern US",2017-04-01,month,,,2017-10-20,,,,Venture - Series Unknown,,,,,ConsenSys,1
Raiden Network,https://www.crunchbase.com/organization/raiden-network,"Blockchain, Ethereum",,,,,,,2017-10-26,,,,Initial Coin Offering,,,,,"Block Ventures, Continue Capital, Fabric Ventures, Nirvana Capital, Polychain",6
Koinex,https://www.crunchbase.com/organization/koinex,"Blockchain, Digital Marketing, Internet","Mumbai, Maharashtra, India",Asia-Pacific (APAC),2017-08-01,month,,,2017-12-24,,,,Seed,,,,Seed,"BEENEXT, Dirk van Quaquebeke, Pantera Capital",3
Nebulas.io,https://www.crunchbase.com/organization/nebulas-io,"Blockchain, Internet, Non Profit, Search Engine","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-01-01,year,,,2017-12-07,,,,Seed,,,,Seed,8 Decimal Capital,1
Alluma,https://www.crunchbase.com/organization/alluma,"Cryptocurrency, Information Services, Information Technology","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2017-01-01,year,,,2017-12-01,,,,Undisclosed,,,,,Swiss Founders Fund,1
OpenMined,https://www.crunchbase.com/organization/openmined,"Analytics, Artificial Intelligence, Blockchain, Information Technology","Oxford, Oxfordshire, United Kingdom",European Union (EU),2017-07-01,month,,,2017-10-19,,,,Non-equity Assistance,,,,,Creative Destruction Lab,1
TRAPMINE,https://www.crunchbase.com/organization/trapmine,"Cyber Security, Machine Learning, Network Security, Security","Tallinn, Harjumaa, Estonia",European Union (EU),2016-04-17,day,,,2017-09-19,,,,Pre-Seed,,,,Seed,"Lars Neupart, Peter Sandberg, Startup Wise Guys",3
Modularity Grid,https://www.crunchbase.com/organization/modularity-grid,"Aerospace, Blockchain, CleanTech, Electrical Distribution, Internet of Things, Machine Learning, Predictive Analytics, Social Impact","London, England, United Kingdom",European Union (EU),2017-05-31,day,,,2017-12-15,,,,Undisclosed,,,,,Climate-KIC Accelerator London,1
