Organization Name,Organization Name URL,Categories,Headquarters Location,Headquarters Regions,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Funding Status,Top 5 Investors,Number of Investors
Cydarm,https://www.crunchbase.com/organization/cydarm,"Cyber Security, Information Technology, Security","Docklands, Victoria, Australia","Asia-Pacific (APAC), Australasia",2017-10-01,month,,,2018-11-23,500000,AUD,361700,Seed,500000,AUD,361700,Seed,"CyRise, Right Click Capital",2
POINTS,https://www.crunchbase.com/organization/points-80a4,"Blockchain, Financial Services, Service Industry",,,2017-01-01,year,,,2018-07-20,8000000,USD,8000000,Seed,8000000,USD,8000000,Seed,"Ceyuan Ventures, Cherubic Ventures, China Chengxin Credit, DHVC, Nest.Bio Ventures",6
Review.Network,https://www.crunchbase.com/organization/review-network,"Artificial Intelligence, Blockchain, Consumer Reviews, Market Research","Barcelona, Catalonia, Spain",European Union (EU),2018-06-18,day,,,2018-08-14,1400000,USD,1400000,Seed,1400000,USD,1400000,Seed,Sherman Capital Management,1
Debitrum,https://www.crunchbase.com/organization/debitrum,"Blockchain, Financial Services, FinTech","Buffalo, New York, United States","Great Lakes, East Coast, Northeastern US",2018-01-01,day,,,2018-09-01,1500000,USD,1500000,Seed,1500000,USD,1500000,Seed,,
Hannah Systems,https://www.crunchbase.com/organization/hannah-systems,"Automotive, Autonomous Vehicles, Blockchain, Developer APIs, Developer Platform, Information Services, SaaS, Software","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2003-09-01,day,,,2018-10-23,100000,USD,100000,Pre-Seed,100000,USD,100000,Seed,,
Keezel,https://www.crunchbase.com/organization/keezel,"B2B, Cyber Security, Electronics, Hardware, Internet, Network Hardware, Network Security, Security, Software","Amsterdam, Noord-Holland, The Netherlands",European Union (EU),2015-01-01,year,,,2018-09-15,,,,Equity Crowdfunding,,,,,"ABN AMRO Bank, Indiegogo, StartEngine",3
Token IQ,https://www.crunchbase.com/organization/token-iq,"Blockchain, Financial Services, Information Technology, SaaS","Scottsdale, Arizona, United States","Greater Phoenix Area, Western US",2017-01-01,year,,,2018-08-27,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,Profectus Financial,1
Yanu,https://www.crunchbase.com/organization/yanu,"Artificial Intelligence, Cryptocurrency, Food and Beverage, Leisure, Robotics","Tallinn, Harjumaa, Estonia",European Union (EU),2016-11-01,day,,,2018-09-01,946000,EUR,1098467,Seed,946000,EUR,1098467,Seed,,
Hash Labs,https://www.crunchbase.com/organization/hash-labs-0727,"Cryptocurrency, Information Technology","Miami, Florida, United States","Greater Miami Area, East Coast, Southern US",1997-01-01,year,2001-02-16,day,2018-08-24,766666,USD,766666,Post-IPO Equity,766666,USD,766666,IPO,,
HadePay,https://www.crunchbase.com/organization/odp-solutions-inc,"Blockchain, Cloud Infrastructure, FinTech, Infrastructure, Mobile Payments, Payments, SaaS","Lakeland, Florida, United States","East Coast, Southern US",2017-10-01,day,,,2018-09-10,,,,Series A,,,,Early Stage Venture,,
Amber,https://www.crunchbase.com/organization/amber-37e8,"Cryptocurrency, Finance, FinTech, Virtual Currency","Brisbane, Queensland, Australia","Asia-Pacific (APAC), Australasia",2018-02-06,day,,,2018-08-15,1000000,AUD,723367,Seed,1000000,AUD,723367,Seed,,
MUST Platform,https://www.crunchbase.com/organization/must-platform,"Blockchain, FinTech, Legal Tech, Marketplace","Tallinn, Harjumaa, Estonia",European Union (EU),2018-06-08,day,,,2018-11-01,,,,Seed,,,,Seed,,
Federacy,https://www.crunchbase.com/organization/federacy,"Cyber Security, Internet, Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2018-01-01,year,,,2018-08-20,120000,USD,120000,Seed,120000,USD,120000,Seed,Y Combinator,1
"QubeChain, LLC.",https://www.crunchbase.com/organization/qubechain-llc,"Blockchain, Information Services, Information Technology, Virtual Currency","Santa Monica, California, United States","Greater Los Angeles Area, West Coast, Western US",2016-11-22,day,,,2018-09-18,4000000,USD,4000000,Series A,4000000,USD,4000000,Early Stage Venture,"Hudson Morgan Investments, LLC. 2016",1
BioMetric Signature ID,https://www.crunchbase.com/organization/biometric-signature-id,"Biometrics, Identity Management, SaaS, Software","Lewisville, Texas, United States","Dallas/Fort Worth Metroplex, Southern US",1995-01-01,year,,,2018-08-09,,,,Series A,,,,Early Stage Venture,,
Ao Graph,https://www.crunchbase.com/organization/ao-graph,"Information Technology, Internet, Security","Haidian, Beijing, China",Asia-Pacific (APAC),,,,,2018-12-11,100000000,CNY,14492753,Seed,100000000,CNY,14492753,Seed,"Redpoint Ventures China, Sharewin Investment",2
PAXAFE,https://www.crunchbase.com/organization/paxafe,"Security, Software","Milwaukee, Wisconsin, United States","Great Lakes, Midwestern US",2018-09-01,day,,,2018-09-01,300000,USD,300000,Seed,300000,USD,300000,Seed,gener8tor,1
AELER Technologies,https://www.crunchbase.com/organization/aeler-technologies-sa,"Artificial Intelligence, Information and Communications Technology (ICT), Information Technology, Internet of Things, Logistics, Security, Shipping, Supply Chain Management","Lausanne, Vaud, Switzerland",,2018-06-01,month,,,2018-12-01,300000,USD,300000,Pre-Seed,300000,USD,300000,Seed,,
"Knock Software, Inc",https://www.crunchbase.com/organization/knock-software-inc,"Security, Software","Portland, Oregon, United States","West Coast, Western US",2013-04-01,day,,,2018-10-18,2600000,USD,2600000,Venture - Series Unknown,2600000,USD,2600000,,,
BASU.COM,https://www.crunchbase.com/organization/robocopp,"Public Safety, Security, Wearables","Orinda, California, United States","San Francisco Bay Area, West Coast, Western US",2015-04-01,month,,,2018-07-05,400000,USD,400000,Seed,400000,USD,400000,Seed,Marcus Lange,1
Sytorus,https://www.crunchbase.com/organization/sytorus,"Cyber Security, Information Services, Security","Dublin, Dublin, Ireland",European Union (EU),2013-01-01,year,,,2018-09-06,1700000,EUR,1975356,Venture - Series Unknown,1700000,EUR,1975356,,"Enterprise Ireland, Kernel Capital",2
GlobeKeeper,https://www.crunchbase.com/organization/globekeeper,"Communication Hardware, Messaging, Security","Mountain View, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2014-08-01,day,,,2018-12-27,,,,Pre-Seed,,,,Seed,"500 Startups, TAU Ventures",2
keychain,https://www.crunchbase.com/organization/keychain,"Blockchain, Cyber Security, Financial Services, Information Technology, Security","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,2018-09-24,1000000,USD,1000000,Series A,1000000,USD,1000000,Early Stage Venture,"IDATEN Ventures, Monex Ventures",2
CoinText,https://www.crunchbase.com/organization/cointext,"Bitcoin, Cryptocurrency, Transaction Processing, Virtual Currency","Nashua, New Hampshire, United States","East Coast, New England, Northeastern US",2018-01-01,year,,,2018-07-02,600000,USD,600000,Seed,600000,USD,600000,Seed,Yeoman's Capital,1
Carnival Assets Management Company Limited,https://www.crunchbase.com/organization/carnival-assets-management-company-limited,"Blockchain, Cryptocurrency, FinTech, Information and Communications Technology (ICT), Social Media","North Point, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),2016-11-14,day,,,2018-10-01,2260000,HKD,288681,Pre-Seed,2260000,HKD,288681,Seed,"How Ming Chau, Ming Tsang",2
Superorder,https://www.crunchbase.com/organization/superorder,"Cryptocurrency, Trading Platform","Kyiv, Kyyiv, Ukraine",,2018-07-01,day,,,2018-08-20,500000,USD,500000,Seed,500000,USD,500000,Seed,SMRK VC Fund,1
Criptalia,https://www.crunchbase.com/organization/criptalia,"Blockchain, Cryptocurrency, Finance, Financial Services, FinTech","Bergamo, Lombardia, Italy",European Union (EU),2018-02-15,day,,,2018-10-01,320000,EUR,370467,Seed,320000,EUR,370467,Seed,,
Fortr3ss,https://www.crunchbase.com/organization/fortr3ss,"Apps, Security","Miami, Florida, United States","Greater Miami Area, East Coast, Southern US",2015-08-05,day,,,2018-12-08,500000,USD,500000,Seed,500000,USD,500000,Seed,,
SmartUp,https://www.crunchbase.com/organization/smartup-b539,"Blockchain, Information Technology, Service Industry","Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),,,,,2018-09-11,,,,Corporate Round,,,,,"Blockchain Japan, DCapital, Soul Capital",3
Witnet Foundation,https://www.crunchbase.com/organization/witnet-foundation,"Blockchain, Internet, Software","Madrid, Madrid, Spain",European Union (EU),2017-01-01,year,,,2018-08-16,3000000,USD,3000000,Venture - Series Unknown,3000000,USD,3000000,,"James Sowers, Reflective Venture Partners",2
Guard Grabber Technologies Inc.,https://www.crunchbase.com/organization/guard-grabber-technologies-inc,"Apps, Mobile Apps, Physical Security, Real Time, Security","Santa Barbara, California, United States","West Coast, Western US",2018-07-03,day,,,2018-09-14,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,,
Fluida Europe,https://www.crunchbase.com/organization/fluida-europe,"Analytics, Artificial Intelligence, Blockchain, Human Resources, SaaS","Milan, Lombardia, Italy",European Union (EU),2018-03-28,day,,,2018-09-30,400000,EUR,464206,Pre-Seed,400000,EUR,464206,Seed,,
Foilchat Oy,https://www.crunchbase.com/organization/foilchat-oy,"Apps, Cyber Security, Enterprise Software, Messaging","Espoo, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",2013-11-01,month,,,2018-07-01,1000000,EUR,1167951,Seed,1000000,EUR,1167951,Seed,,
ArcusTeam,https://www.crunchbase.com/organization/arcusteam,"Android, Artificial Intelligence, Big Data, Cyber Security, Internet of Things, iOS, Linux","Tel Aviv-yafo, Tel Aviv, Israel",,2018-01-01,year,,,2018-11-01,300000,USD,300000,Pre-Seed,300000,USD,300000,Seed,TAU Ventures,1
SimpleSense,https://www.crunchbase.com/organization/simplesense,"Public Safety, Security","Erie, Pennsylvania, United States","Great Lakes, Northeastern US",2017-10-02,day,,,2018-12-19,250000,USD,250000,Pre-Seed,250000,USD,250000,Seed,"Ben Franklin Technology Partners of Central and Northern Pennsylvania, Erie Insurance, InNEVator, Secure Erie Accelerator, Sierra Innovations",5
Translo,https://www.crunchbase.com/organization/translo,"Blockchain, Health Care, Medical","Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",2018-07-18,day,,,2018-08-08,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,Reflective Venture Partners,1
SecureStack,https://www.crunchbase.com/organization/securestack,"Cloud Infrastructure, Cloud Security, Cyber Security, SaaS","Gold Coast, Queensland, Australia","Asia-Pacific (APAC), Australasia",2017-11-07,day,,,2018-11-15,50000,AUD,36350,Pre-Seed,50000,AUD,36350,Seed,CyRise,1
TAIKAI,https://www.crunchbase.com/organization/taikai,"Blockchain, Innovation Management, SaaS","Oporto, Porto, Portugal",European Union (EU),2018-08-01,day,,,2018-08-01,350000,EUR,408187,Pre-Seed,350000,EUR,408187,Seed,Bright Pixel,1
MaterialsZone,https://www.crunchbase.com/organization/materialszone,"Blockchain, Information Services, Information Technology","Tel Aviv, Tel Aviv, Israel",,2017-01-01,year,,,2018-07-24,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,Sarona Ventures,1
CoinGenius,https://www.crunchbase.com/organization/coingenius,"Artificial Intelligence, Bitcoin, Blockchain, Cryptocurrency, FinTech, Machine Learning, Predictive Analytics","Rancho Santa Margarita, California, United States","Greater Los Angeles Area, West Coast, Western US",2018-08-08,day,,,2018-08-08,200000,USD,200000,Pre-Seed,200000,USD,200000,Seed,,
Quadrant Protocol,https://www.crunchbase.com/organization/quadrant-protocol,"Blockchain, Financial Services, Information Technology","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2018-01-01,year,,,2018-07-12,15000000,USD,15000000,Initial Coin Offering,15000000,USD,15000000,,"Obsidian Capital, Zeroth.AI",2
Citizen Health,https://www.crunchbase.com/organization/citizen-health,"Blockchain, Cryptocurrency, Genetics, Health Care, Health Diagnostics, Personal Health, Wellness","Hattiesburg, Mississippi, United States",Southern US,2017-01-01,day,,,2018-10-23,122087,USD,122087,Equity Crowdfunding,122087,USD,122087,,StartEngine,1
Gamedex,https://www.crunchbase.com/organization/gamedex,"Blockchain, Collectibles, Cryptocurrency, Gaming, Video Games","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2018-01-05,day,,,2018-07-16,800000,USD,800000,Seed,800000,USD,800000,Seed,Invictus Capital,1
Byte Federal,https://www.crunchbase.com/organization/byte-federal,"Banking, Bitcoin, Consulting, Cryptocurrency, Financial Services, FinTech, Manufacturing, Software","Venice, Florida, United States","East Coast, Southern US",2016-11-17,day,,,2018-11-15,43000,USD,43000,Seed,43000,USD,43000,Seed,"Amalgamated Suncoast Portfolio, llc., Anonymous Trust, NJV Advisors, RHP Family Partnership, TCB Productions",11
BetaBlocks Company,https://www.crunchbase.com/organization/betablocks,"Blockchain, Enterprise Software, Information Technology","Miami, Florida, United States","Greater Miami Area, East Coast, Southern US",2018-03-12,day,,,2018-09-05,525000,USD,525000,Seed,525000,USD,525000,Seed,Tech Coast Angels,1
Q-Branch Labs,https://www.crunchbase.com/organization/q-branch-labs,"Hardware, Security","London, England, United Kingdom",European Union (EU),2017-01-01,year,,,2018-08-15,500000,USD,500000,Seed,500000,USD,500000,Seed,,
krtkl inc.,https://www.crunchbase.com/organization/krtkl,"Artificial Intelligence, Communication Hardware, Computer Vision, Electronics, Field-Programmable Gate Array (FPGA), Hardware, Machine Learning, Real Time, Robotics, Security, Wireless","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2014-09-05,day,,,2019-01-01,71429,EUR,81868,Grant,,,,Seed,EASME - EU Executive Agency for SMEs,1
Securosis,https://www.crunchbase.com/organization/securosis,Cyber Security,"Phoenix, Arizona, United States","Greater Phoenix Area, Western US",2009-01-01,year,,,2018-10-17,2500000,USD,2500000,Seed,2500000,USD,2500000,Seed,"Gary Fish, Rally Ventures, Todd Headley",3
PlantArcBio,https://www.crunchbase.com/organization/plantarcbio,"Agriculture, Biotechnology, Information Technology, Security","Givat Haim, HaMerkaz, Israel",,2014-01-01,year,,,2018-07-09,3000000,USD,3000000,Seed,3000000,USD,3000000,Seed,,
EOT Protocol,https://www.crunchbase.com/organization/eon-foundation,"Blockchain, Non Profit, Video Games","Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",,,,,2018-07-17,,,,Seed,,,,Seed,"Cherubic Ventures, Feng Li, Fission Capital, QuarkChain, Wei Guo",5
TicTag,https://www.crunchbase.com/organization/tictag-2,"Big Data, Blockchain, Industrial Engineering, Internet, Internet of Things, Retail, Retail Technology","Utrecht, Utrecht, The Netherlands",European Union (EU),2015-11-25,day,,,2018-12-14,500000,EUR,565424,Series A,500000,EUR,565424,Early Stage Venture,"Arjan Grootenboer, Greven Investments, HighTechXL, Kees van der Geer, Willem Akkersdijk",7
StopDDoS,https://www.crunchbase.com/organization/stopddos,"Cloud Security, E-Commerce, Information Technology, Security","Hangzhou, Zhejiang, China",Asia-Pacific (APAC),,,,,2018-10-26,20000000,USD,20000000,Series A,20000000,USD,20000000,Early Stage Venture,"PSL Ventures, ULan Network",2
Zenome Platform,https://www.crunchbase.com/organization/zenome-platform,"Bioinformatics, Biotechnology, Cryptocurrency, Data Storage, Genetics, Health Care","Moscow, Moscow City, Russian Federation",,2017-06-01,month,,,2018-11-26,150000,USD,150000,Seed,150000,USD,150000,Seed,Sberbank-500,1
1702ai,https://www.crunchbase.com/organization/cinedit,"Augmented Reality, Public Safety, SaaS, Security, Virtual Reality","Hombrechtikon, Zurich, Switzerland",,2017-01-01,month,,,2018-07-01,100000,USD,100000,Pre-Seed,100000,USD,100000,Seed,Champel Capital,1
ResonanceX,https://www.crunchbase.com/organization/resonancex,"Blockchain, Financial Services, FinTech, Trading Platform, Wealth Management","London, England, United Kingdom",European Union (EU),2017-06-27,day,,,2018-10-01,10000,CHF,10166,Non-equity Assistance,,,,,"Barclays Accelerator, powered by Techstars - London, Kickstart Accelerator, Techstars",3
Wahed Invest,https://www.crunchbase.com/organization/wahed-invest-inc,"Advice, Compliance, Crowdfunding, Financial Services","New City, New York, United States","Greater New York Area, East Coast, Northeastern US",2015-05-01,day,,,2018-10-24,8000000,USD,8000000,Seed,8000000,USD,8000000,Seed,"BECO Capital, Cue Ball, John Elkhair, Khalid Al Jassim, Nasr-Eddine Benaissa",5
Dimension,https://www.crunchbase.com/organization/dimension-293e,"Artificial Intelligence, Big Data, Blockchain, Natural Language Processing, Privacy, Security","Tokyo, Tokyo, Japan",Asia-Pacific (APAC),2017-12-01,day,,,2018-10-15,400000,USD,400000,Series A,400000,USD,400000,Early Stage Venture,"FREES FUND, NEO Global Capital (NGC)",2
D-ID,https://www.crunchbase.com/organization/d-id,"Artificial Intelligence, Facial Recognition, Privacy","Tel Aviv, Tel Aviv, Israel",,2017-01-01,year,,,2019-01-01,71429,EUR,81868,Grant,4000000,USD,4000000,Seed,"EASME - EU Executive Agency for SMEs, Foundation Capital, Hyundai Motor Company, Pegasus Tech Ventures, Y Combinator",9
xorlab,https://www.crunchbase.com/organization/xorlab,"CRM, Cyber Security, Information Technology","Zürich, Zurich, Switzerland",,2015-01-01,year,,,2018-12-13,1600000,CHF,1610101,Venture - Series Unknown,1600000,CHF,1610101,,"Hasler Foundation, Venture Kick, Zürcher Kantonal Bank",3
BiUP,https://www.crunchbase.com/organization/biup,"Blockchain, Finance, Financial Exchanges, FinTech, Insurance","Beijing, Beijing, China",Asia-Pacific (APAC),2018-01-01,year,,,2018-07-26,10000000,USD,10000000,Venture - Series Unknown,10000000,USD,10000000,,"Consensus Lab, Genesis Capital, LD Capital, Mars Finance, Node Capital",7
LZine,https://www.crunchbase.com/organization/lzine,"Artificial Intelligence, Blockchain, Internet, Marketplace, Mobile Apps","Dubai, Dubai, United Arab Emirates",Gulf Cooperation Council (GCC),2016-05-04,day,,,2018-07-20,150000,USD,150000,Seed,150000,USD,150000,Seed,,
Debricked,https://www.crunchbase.com/organization/debricked,"Consulting, Cyber Security, Information Technology, Software","Malmö, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",,,,,2018-12-06,5300000,SEK,589689,Venture - Series Unknown,5300000,SEK,589689,,,
Cigent Technology,https://www.crunchbase.com/organization/cigent-technology,"Information Technology, Security","Fort Myers, Florida, United States","East Coast, Southern US",2018-01-01,year,,,2018-07-12,2502593,USD,2502593,Venture - Series Unknown,2502593,USD,2502593,,WestWave Capital,1
Noknox,https://www.crunchbase.com/organization/noknox,"Apps, Facility Management, Office Administration, SaaS, Security, Smart Building, Smart Home","Brasil, Sao Paulo, Brazil",,2016-09-01,day,,,2018-10-08,500000,USD,500000,Seed,500000,USD,500000,Seed,,
Kapalya,https://www.crunchbase.com/organization/kapalya,"Cyber Security, File Sharing, Information Technology, Software","Honolulu, Hawaii, United States","Asia-Pacific (APAC), Western US",2015-04-16,day,,,2018-08-01,,,,Pre-Seed,,,,Seed,"Alchemist Accelrator, Gulfport Patel, Jonroj Sharma, Polfitz Polanco, Sudesh Kumar",5
Libify,https://www.crunchbase.com/organization/libify,"Elder Care, Health Care, Hospital, Security","Munich, Bayern, Germany",European Union (EU),2010-01-01,year,,,2018-10-11,6000000,EUR,6954110,Series B,6000000,EUR,6954110,Early Stage Venture,"Bayern Kapital GmbH, coparion, German Media Pool, Heliad Equity Partners, yabeo capital",5
The CyberWire,https://www.crunchbase.com/organization/the-cyberwire,"Broadcasting, Computer, Network Security","Fulton, Maryland, United States","Greater Baltimore-Maryland Area, East Coast, Southern US",2012-09-01,month,,,2018-07-12,1390627,USD,1390627,Seed,1390627,USD,1390627,Seed,,
Shanghai AllDream Network Technology Co.,https://www.crunchbase.com/organization/shanghai-alldream-network-technology-co,Network Security,"Shanghai, Shanghai, China",Asia-Pacific (APAC),2014-01-01,year,,,2018-09-12,17500000,USD,17500000,Series B,17500000,USD,17500000,Early Stage Venture,"IDG Capital, Qianhai Fund of Funds, TAL Education Group",3
ContinYou,https://www.crunchbase.com/organization/continyou,"Health Care, Information Technology, Medical, Security","Sandnes, Rogaland, Norway","Nordic Countries, Scandinavia",,,,,2018-12-11,9000000,NOK,1049305,Venture - Series Unknown,9000000,NOK,1049305,,,
Portfolio.io,https://www.crunchbase.com/organization/drip-financial-inc,"Bitcoin, Blockchain, Cryptocurrency, Financial Services","Holmdel, New Jersey, United States","Greater New York Area, East Coast, Northeastern US",2018-08-15,day,,,2018-08-15,180000,USD,180000,Seed,180000,USD,180000,Seed,"Artesian VC, ChinaAccelerator, SOSV",3
Coinzettle,https://www.crunchbase.com/organization/coinzettle,"Cryptocurrency, FinTech, Payments","London, England, United Kingdom",European Union (EU),2018-11-01,day,,,2018-11-01,1000000,USD,1000000,Pre-Seed,1000000,USD,1000000,Seed,,
FanFactor,https://www.crunchbase.com/organization/fanfactor-fanfactor,"Blockchain, Sports","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2016-01-01,year,,,2018-09-18,1500000,USD,1500000,Venture - Series Unknown,1500000,USD,1500000,,Reflective Venture Partners,1
CSQ Holdings,https://www.crunchbase.com/organization/csq-holdings,"Blockchain, Business Intelligence, Predictive Analytics, Software","Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",2018-12-01,day,,,2018-12-01,100000,USD,100000,Seed,100000,USD,100000,Seed,,
TokenGazer,https://www.crunchbase.com/organization/tokengazer,"Blockchain, Internet","Shanghai, Shanghai, China",Asia-Pacific (APAC),2018-01-01,year,,,2018-08-22,,,,Angel,,,,Seed,"Biyun Technology, JRR Crypto, KDG, Sohu.com",4
Livchain,https://www.crunchbase.com/organization/livchain,"Artificial Intelligence, Blockchain, FinTech, Health Care, Information Technology","London, England, United Kingdom",European Union (EU),2019-01-01,year,,,2018-09-20,25000,USD,25000,Pre-Seed,25000,USD,25000,Seed,,
Uleska,https://www.crunchbase.com/organization/uleska,Cyber Security,"Belfast, Belfast, United Kingdom",European Union (EU),2016-02-01,month,,,2018-12-05,325000,GBP,413557,Venture - Series Unknown,325000,GBP,413557,,"Clarendon Fund Managers, Denis Murphy, techstart",3
UTU technologies,https://www.crunchbase.com/organization/utu-technologies,"Analytics, Artificial Intelligence, Big Data, Blockchain, IaaS, Information Services, Information Technology, Machine Learning, Sharing Economy, Software","Nairobi, Nairobi Area, Kenya",,2017-01-01,year,,,2018-12-21,,,,Seed,,,,Seed,"Deepcore, Zeroth.AI, æternity ventures",3
AIgatha,https://www.crunchbase.com/organization/aigatha,"Artificial Intelligence, Blockchain, Information Technology","Hsinchu, T'ai-wan, Taiwan",Asia-Pacific (APAC),2018-07-01,day,,,2018-08-03,2500000,EUR,2895126,Seed,2500000,EUR,2895126,Seed,M.M.M. Finance Immobilier,1
InVault,https://www.crunchbase.com/organization/invault,Blockchain,"Beijing, Beijing, China",Asia-Pacific (APAC),2018-01-01,year,,,2018-07-06,3016000,USD,3016000,Angel,3016000,USD,3016000,Seed,Matrix Partners China,1
Gleam AI,https://www.crunchbase.com/organization/gleam-ai,"Analytics, Artificial Intelligence, Big Data, Cyber Security, Machine Learning, Network Security, Predictive Analytics, SaaS","Seville, Andalucia, Spain",European Union (EU),2017-12-18,day,,,2018-09-11,,,,Seed,,,,Seed,,
Yobit,https://www.crunchbase.com/organization/yobit-net,Bitcoin,,,,,,,2018-10-04,2130000,USD,2130000,Seed,2130000,USD,2130000,Seed,Papership Capital,1
APPVISORY™ by mediaTest digital,https://www.crunchbase.com/organization/mediatest-digital,"Mobile, Network Security, SaaS, Security","Hanover, Niedersachsen, Germany",European Union (EU),2012-07-02,day,,,2018-11-01,,,,Series C,,,,Late Stage Venture,"Enjoyventure Management, Hannover Beteiligungsfonds",2
Predictev,https://www.crunchbase.com/organization/predictev,"Blockchain, Cryptocurrency, FinTech, Fitness, Software, Sports","Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",2017-06-26,day,,,2018-07-01,100000,USD,100000,Seed,100000,USD,100000,Seed,Berkeley SkyDeck Fund,1
Connext Inc.,https://www.crunchbase.com/organization/connext-inc,"Cryptocurrency, Financial Services, FinTech, Information Technology, Internet, Mobile Apps","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-06-05,day,,,2018-07-03,50000,USD,50000,Seed,50000,USD,50000,Seed,"Jehan Chu, Kenetic, KR1, Monta Vista Capital",4
lastbit,https://www.crunchbase.com/organization/lastbit,"Bitcoin, FinTech, Payments","Riga, Riga, Latvia",European Union (EU),2018-05-01,month,,,2018-08-20,155000,USD,155000,Pre-Seed,155000,USD,155000,Seed,"Brinc, Buildit Accelerator",2
StopFakeFood,https://www.crunchbase.com/organization/stopfakefood,"Analytics, Blockchain, Information Technology, SaaS, Software Engineering","Vilnius, Vilniaus Apskritis, Lithuania",European Union (EU),2017-08-30,day,,,2018-09-01,,,,Seed,,,,Seed,Augustas Alesiunas,1
Wego Europe,https://www.crunchbase.com/organization/wego-europe-7a70,"Apps, Artificial Intelligence, Big Data, Blockchain, GreenTech, Sharing Economy, Smart Cities, Sustainability, Transportation","Milan, Lombardia, Italy",European Union (EU),2018-05-22,day,,,2018-07-24,50000,EUR,58422,Seed,50000,EUR,58422,Seed,"European Union, Impact Hub, Marco Filippi",3
Fission,https://www.crunchbase.com/organization/fission,"Blockchain, Cryptocurrency, Software","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2018-08-01,month,,,2018-09-03,1000000,USD,1000000,Pre-Seed,1000000,USD,1000000,Seed,,
Hash World,https://www.crunchbase.com/organization/hash-world,"Blockchain, Gaming","Beijing, Beijing, China",Asia-Pacific (APAC),2018-01-01,year,,,2018-07-13,2000000,USD,2000000,Series A,2000000,USD,2000000,Early Stage Venture,"DHVC, Shunwei Capital, Wecash, Will Hunting Capital",4
Hmatix Inc,https://www.crunchbase.com/organization/hmatix,"Cyber Security, Health Care, Information Technology, Security","Sunnyvale, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2017-09-01,day,,,2018-10-03,500000,USD,500000,Seed,500000,USD,500000,Seed,,
TruGrid,https://www.crunchbase.com/organization/trugrid,"Cloud Computing, Cyber Security, Enterprise Software, Internet, Software","Schaumburg, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",2017-06-08,day,,,2018-08-27,480000,USD,480000,Seed,480000,USD,480000,Seed,,
Biodit Global Technology JSC,https://www.crunchbase.com/organization/biodit-global-technology-jsc,"Electronics, Hardware, Physical Security, Security, Software","Sofia, Grad Sofiya, Bulgaria",European Union (EU),2013-01-17,day,,,2018-07-31,292860,USD,292860,Undisclosed,292860,USD,292860,,"Impetus Capital, NEVEQ",2
Jiaotu Technology(Pepper Map Technology),https://www.crunchbase.com/organization/jiaotu-technology-pepper-map-technology,"Cyber Security, Enterprise","Beijing, Beijing, China",Asia-Pacific (APAC),,,,,2018-09-06,80000000,CNY,11702750,Corporate Round,80000000,CNY,11702750,,360 Enterprise Security Group,1
StarChain,https://www.crunchbase.com/organization/starchain,Blockchain,,,,,,,2018-11-19,11526713,USD,11526713,Venture - Series Unknown,11526713,USD,11526713,,"ChainBeans Capital, Jichuang Capital, RC Capital",3
Yunphant Blockchain,https://www.crunchbase.com/organization/yunphant-blockchain,Blockchain,"Hangzhou, Zhejiang, China",Asia-Pacific (APAC),2014-01-01,year,,,2018-11-20,2900000,USD,2900000,Series A,2900000,USD,2900000,Early Stage Venture,"Shenzhen Capital Group, WI Harper Group",2
